time,label,pitch,filtered
18.752,[kmtcs],2.2694, 2.2541
18.756,[kmtcs],2.3196, 2.2622
18.760,[kmtcs],2.2958, 2.2714
18.764,[kmtcs],2.3237, 2.2814
18.768,[kmtcs],2.3444, 2.2936
18.772,[kmtcs],2.3373, 2.3041
18.776,[kmtcs],2.3777, 2.3183
18.780,[kmtcs],2.3722, 2.3292
18.784,[kmtcs],2.3958, 2.3451
18.788,[kmtcs],2.4157, 2.3592
18.792,[kmtcs],2.4187, 2.3732
18.796,[kmtcs],2.4385, 2.3896
18.800,[kmtcs],2.4495, 2.4025
18.804,[kmtcs],2.4460, 2.4170
18.808,[kmtcs],2.5017, 2.4294
18.812,[kmtcs],2.4876, 2.4423
18.816,[kmtcs],2.5192, 2.4579
18.820,[kmtcs],2.5291, 2.4740
18.824,[kmtcs],2.5492, 2.4911
18.828,[kmtcs],2.5727, 2.5099
18.832,[kmtcs],2.5631, 2.5240
18.836,[kmtcs],2.5899, 2.5412
18.840,[kmtcs],2.6107, 2.5552
18.844,[kmtcs],2.5980, 2.5690
18.848,[kmtcs],2.6097, 2.5807
18.852,[kmtcs],2.6181, 2.5898
18.856,[kmtcs],2.6247, 2.5994
18.860,[kmtcs],2.6599, 2.6061
18.864,[kmtcs],2.6370, 2.6134
18.868,[kmtcs],2.6903, 2.6251
18.872,[kmtcs],2.6750, 2.6379
18.876,[kmtcs],2.6782, 2.6507
18.880,[kmtcs],2.7218, 2.6632
18.884,[kmtcs],2.6965, 2.6728
18.888,[kmtcs],2.7338, 2.6859
18.892,[kmtcs],2.7379, 2.6944
18.896,[kmtcs],2.7278, 2.7065
18.900,[kmtcs],2.7483, 2.7176
18.904,[kmtcs],2.7828, 2.7244
18.908,[kmtcs],2.7600, 2.7362
18.912,[kmtcs],2.7902, 2.7451
18.916,[kmtcs],2.7557, 2.7550
18.920,[kmtcs],2.8047, 2.7644
18.924,[kmtcs],2.7750, 2.7700
18.928,[kmtcs],2.7403, 2.7704
18.932,[kmtcs],2.8066, 2.7718
18.936,[kmtcs],2.7421, 2.7686
18.940,[kmtcs],2.7710, 2.7678
18.944,[kmtcs],2.7612, 2.7616
18.948,[kmtcs],2.7183, 2.7587
18.952,[kmtcs],2.7165, 2.7552
18.956,[kmtcs],2.7303, 2.7403
18.960,[kmtcs],2.6783, 2.7315
18.964,[kmtcs],2.7027, 2.7170
18.968,[kmtcs],2.6623, 2.7041
18.972,[kmtcs],2.6785, 2.6947
18.976,[kmtcs],2.6451, 2.6836
18.980,[kmtcs],2.5977, 2.6688
18.984,[kmtcs],2.6496, 2.6569
18.988,[kmtcs],2.5677, 2.6394
18.992,[kmtcs],2.5885, 2.6240
18.996,[kmtcs],2.5650, 2.6057
19.000,[kmtcs],2.5399, 2.5901
19.004,[kmtcs],2.5263, 2.5767
19.008,[kmtcs],2.5387, 2.5558
19.012,[kmtcs],2.4615, 2.5438
19.016,[kmtcs],2.5060, 2.5257
19.020,[kmtcs],2.4422, 2.5091
19.024,[kmtcs],2.4376, 2.4919
19.028,[kmtcs],2.4236, 2.4733
19.032,[kmtcs],2.3676, 2.4508
19.036,[kmtcs],2.4076, 2.4339
19.040,[kmtcs],2.3326, 2.4096
19.044,[kmtcs],2.3466, 2.3914
19.048,[kmtcs],2.3275, 2.3719
19.052,[kmtcs],2.3102, 2.3532
19.056,[kmtcs],2.2736, 2.3388
19.060,[kmtcs],2.3115, 2.3184
19.064,[kmtcs],2.2386, 2.3065
19.068,[kmtcs],2.2649, 2.2902
19.072,[kmtcs],2.2315, 2.2757
19.076,[kmtcs],2.2275, 2.2614
19.080,[kmtcs],2.2228, 2.2498
19.084,[kmtcs],2.1682, 2.2327
19.088,[kmtcs],2.2214, 2.2225
19.092,[kmtcs],2.1661, 2.2081
19.096,[kmtcs],2.1713, 2.1971
19.100,[kmtcs],2.1657, 2.1863
19.104,[kmtcs],2.1519, 2.1758
19.108,[kmtcs],2.1150, 2.1692
19.112,[kmtcs],2.1536, 2.1540
19.116,[kmtcs],2.0875, 2.1450
19.120,[kmtcs],2.1026, 2.1324
19.124,[kmtcs],2.0969, 2.1193
19.128,[kmtcs],2.0843, 2.1075
19.132,[kmtcs],2.0802, 2.0993
19.136,[kmtcs],2.0133, 2.0859
19.140,[kmtcs],2.0354, 2.0763
19.144,[kmtcs],2.0025, 2.0594
19.148,[kmtcs],1.9974, 2.0398
19.152,[kmtcs],1.9964, 2.0216
19.156,[kmtcs],1.9914, 2.0060
19.160,[kmtcs],1.9755, 1.9993
19.164,[kmtcs],1.9945, 1.9901
19.168,[kmtcs],1.9412, 1.9852
19.172,[kmtcs],1.9425, 1.9779
19.176,[kmtcs],1.9440, 1.9676
19.180,[kmtcs],1.9413, 1.9561
19.184,[kmtcs],1.9565, 1.9472
19.188,[kmtcs],1.9420, 1.9398
19.192,[kmtcs],1.9604, 1.9416
19.196,[kmtcs],1.9646, 1.9443
19.200,[kmtcs],1.9771, 1.9482
19.204,[kmtcs],1.9665, 1.9539
19.208,[kmtcs],1.9857, 1.9589
19.212,[kmtcs],1.9851, 1.9661
19.216,[kmtcs],2.0104, 1.9715
19.220,[kmtcs],1.9786, 1.9778
19.224,[kmtcs],1.9899, 1.9825
19.228,[kmtcs],2.0021, 1.9872
19.232,[kmtcs],2.0139, 1.9888
19.236,[kmtcs],2.0103, 1.9919
19.240,[kmtcs],2.0283, 1.9949
19.244,[kmtcs],2.0439, 2.0044
19.248,[kmtcs],2.0434, 2.0136
19.252,[kmtcs],2.0679, 2.0230
19.256,[kmtcs],2.0712, 2.0334
19.260,[kmtcs],2.0778, 2.0454
19.264,[kmtcs],2.0897, 2.0559
19.268,[kmtcs],2.1130, 2.0657
19.272,[kmtcs],2.0879, 2.0765
19.276,[kmtcs],2.1236, 2.0847
19.280,[kmtcs],2.1205, 2.0933
19.284,[kmtcs],2.1464, 2.1019
19.288,[kmtcs],2.1568, 2.1114
19.292,[kmtcs],2.1706, 2.1216
19.296,[kmtcs],2.1823, 2.1374
19.300,[kmtcs],2.1853, 2.1499
19.304,[kmtcs],2.2151, 2.1637
19.308,[kmtcs],2.2190, 2.1756
19.312,[kmtcs],2.2338, 2.1883
19.316,[kmtcs],2.2510, 2.2015
19.320,[kmtcs],2.2406, 2.2147
19.324,[kmtcs],2.2426, 2.2268
19.328,[kmtcs],2.2768, 2.2344
19.332,[kmtcs],2.2540, 2.2418
19.336,[kmtcs],2.2836, 2.2479
19.340,[kmtcs],2.3025, 2.2545
19.344,[kmtcs],2.3016, 2.2651
19.348,[kmtcs],2.2896, 2.2764
19.352,[kmtcs],2.2892, 2.2831
19.356,[kmtcs],2.3166, 2.2905
19.360,[kmtcs],2.3037, 2.2929
19.364,[kmtcs],2.2971, 2.2938
19.368,[kmtcs],2.3023, 2.2956
19.372,[kmtcs],2.2929, 2.2978
19.376,[kmtcs],2.3001, 2.2977
19.380,[kmtcs],2.2855, 2.2939
19.384,[kmtcs],2.2734, 2.2912
19.388,[kmtcs],2.2828, 2.2876
19.392,[kmtcs],2.2788, 2.2825
19.396,[kmtcs],2.2759, 2.2784
19.400,[kmtcs],2.2347, 2.2734
19.404,[kmtcs],2.2336, 2.2676
19.408,[kmtcs],2.2497, 2.2594
19.412,[kmtcs],2.2217, 2.2482
19.416,[kmtcs],2.2179, 2.2377
19.420,[kmtcs],2.2115, 2.2286
19.424,[kmtcs],2.1991, 2.2232
19.428,[kmtcs],2.1912, 2.2154
19.432,[kmtcs],2.1788, 2.2045
19.436,[kmtcs],2.1578, 2.1957
19.440,[kmtcs],2.1657, 2.1851
19.444,[kmtcs],2.1385, 2.1739
19.448,[kmtcs],2.1434, 2.1630
19.452,[kmtcs],2.0979, 2.1518
19.456,[kmtcs],2.0977, 2.1394
19.460,[kmtcs],2.0946, 2.1261
19.464,[kmtcs],2.0683, 2.1100
19.468,[kmtcs],2.0844, 2.0968
19.472,[kmtcs],2.0499, 2.0839
19.476,[kmtcs],2.0518, 2.0760
19.480,[kmtcs],2.0440, 2.0664
19.484,[kmtcs],2.0282, 2.0561
19.488,[kmtcs],2.0182, 2.0475
19.492,[kmtcs],2.0279, 2.0361
19.496,[kmtcs],1.9933, 2.0287
19.500,[kmtcs],2.0211, 2.0200
19.504,[kmtcs],1.9756, 2.0123
19.508,[kmtcs],1.9963, 2.0053
19.512,[kmtcs],1.9967, 1.9988
19.516,[kmtcs],1.9575, 1.9912
19.520,[kmtcs],2.0032, 1.9873
19.524,[kmtcs],1.9757, 1.9811
19.528,[kmtcs],1.9785, 1.9809
19.532,[kmtcs],1.9784, 1.9781
19.536,[kmtcs],1.9685, 1.9758
19.540,[kmtcs],1.9756, 1.9766
19.544,[kmtcs],2.0042, 1.9721
19.548,[kmtcs],1.9452, 1.9730
19.552,[kmtcs],2.0040, 1.9734
19.556,[kmtcs],2.0088, 1.9753
19.560,[kmtcs],1.9627, 1.9793
19.564,[kmtcs],2.0114, 1.9824
19.568,[kmtcs],2.0105, 1.9839
19.572,[kmtcs],2.0234, 1.9929
19.576,[kmtcs],1.9741, 1.9952
19.580,[kmtcs],2.0387, 1.9979
19.584,[kmtcs],2.0051, 2.0052
19.588,[kmtcs],2.0555, 2.0061
19.592,[kmtcs],1.9843, 2.0100
19.596,[kmtcs],2.0669, 2.0133
19.600,[kmtcs],2.0456, 2.0229
19.604,[kmtcs],2.0689, 2.0259
19.608,[kmtcs],2.0585, 2.0365
19.612,[kmtcs],2.0628, 2.0427
19.616,[kmtcs],2.1288, 2.0573
19.620,[kmtcs],2.0681, 2.0631
19.624,[kmtcs],2.1176, 2.0736
19.628,[kmtcs],2.1039, 2.0827
19.632,[kmtcs],2.1383, 2.0929
19.636,[kmtcs],2.1311, 2.1029
19.640,[kmtcs],2.1719, 2.1083
19.644,[kmtcs],2.1020, 2.1233
19.648,[kmtcs],2.2123, 2.1309
19.652,[kmtcs],2.1842, 2.1424
19.656,[kmtcs],2.1448, 2.1512
19.660,[kmtcs],2.1714, 2.1606
19.664,[kmtcs],2.1935, 2.1636
19.668,[kmtcs],2.2232, 2.1734
19.672,[kmtcs],2.1296, 2.1715
19.676,[kmtcs],2.2359, 2.1757
19.680,[kmtcs],2.2384, 2.1856
19.684,[kmtcs],2.1698, 2.1921
19.688,[kmtcs],2.2378, 2.1970
19.692,[kmtcs],2.2152, 2.2005
19.696,[kmtcs],2.2226, 2.2125
19.700,[kmtcs],2.2436, 2.2108
19.704,[kmtcs],2.1850, 2.2122
19.708,[kmtcs],2.2552, 2.2197
19.712,[kmtcs],2.2711, 2.2192
19.716,[kmtcs],2.1910, 2.2241
19.720,[kmtcs],2.2843, 2.2287
19.724,[kmtcs],2.2605, 2.2332
19.728,[kmtcs],2.2701, 2.2444
19.732,[kmtcs],2.2626, 2.2480
19.736,[kmtcs],2.2522, 2.2519
19.740,[kmtcs],2.3207, 2.2632
19.744,[kmtcs],2.2894, 2.2640
19.748,[kmtcs],2.2913, 2.2716
19.752,[kmtcs],2.3152, 2.2801
19.756,[kmtcs],2.3196, 2.2898
19.760,[kmtcs],2.3213, 2.2994
19.764,[kmtcs],2.3311, 2.3022
19.768,[kmtcs],2.2685, 2.3092
19.772,[kmtcs],2.3513, 2.3120
19.776,[kmtcs],2.3050, 2.3107
19.780,[kmtcs],2.3065, 2.3090
19.784,[kmtcs],2.3140, 2.3080
19.788,[kmtcs],2.2652, 2.3054
19.792,[kmtcs],2.3104, 2.3059
19.796,[kmtcs],2.2859, 2.2949
19.800,[kmtcs],2.2746, 2.2905
19.804,[kmtcs],2.3004, 2.2862
19.808,[kmtcs],2.2948, 2.2830
19.812,[kmtcs],2.2321, 2.2847
19.816,[kmtcs],2.2512, 2.2773
19.820,[kmtcs],2.2065, 2.2684
19.824,[kmtcs],2.2531, 2.2554
19.828,[kmtcs],2.2144, 2.2394
19.832,[kmtcs],2.2280, 2.2276
19.836,[kmtcs],2.2417, 2.2261
19.840,[kmtcs],2.2040, 2.2231
19.844,[kmtcs],2.2543, 2.2250
19.848,[kmtcs],2.2369, 2.2227
19.852,[kmtcs],2.2429, 2.2270
19.856,[kmtcs],2.2611, 2.2308
19.860,[kmtcs],2.2713, 2.2355
19.864,[kmtcs],2.2519, 2.2455
19.868,[kmtcs],2.2863, 2.2496
19.872,[kmtcs],2.2550, 2.2566
19.876,[kmtcs],2.3002, 2.2618
19.880,[kmtcs],2.2848, 2.2658
19.884,[kmtcs],2.3146, 2.2710
19.888,[kmtcs],2.3232, 2.2812
19.892,[kmtcs],2.2990, 2.2892
19.896,[kmtcs],2.3553, 2.3012
19.900,[kmtcs],2.3385, 2.3088
19.904,[kmtcs],2.3614, 2.3196
19.908,[kmtcs],2.3703, 2.3291
19.912,[kmtcs],2.3909, 2.3403
19.916,[kmtcs],2.3935, 2.3556
19.920,[kmtcs],2.4217, 2.3657
19.924,[kmtcs],2.3921, 2.3798
19.928,[kmtcs],2.4379, 2.3906
19.932,[kmtcs],2.4163, 2.4003
19.936,[kmtcs],2.4446, 2.4074
19.940,[kmtcs],2.4496, 2.4157
19.944,[kmtcs],2.4056, 2.4213
19.948,[kmtcs],2.4709, 2.4290
19.952,[kmtcs],2.4014, 2.4299
19.956,[kmtcs],2.4314, 2.4309
19.960,[kmtcs],2.4278, 2.4272
19.964,[kmtcs],2.4370, 2.4234
19.968,[kmtcs],2.4270, 2.4253
19.972,[kmtcs],2.4530, 2.4215
19.976,[kmtcs],2.3819, 2.4270
19.980,[kmtcs],2.4202, 2.4246
19.984,[kmtcs],2.3997, 2.4197
19.988,[kmtcs],2.4011, 2.4115
19.992,[kmtcs],2.4089, 2.4049
19.996,[kmtcs],2.3723, 2.3972
20.000,[kmtcs],2.4017, 2.3974
20.004,[kmtcs],2.3521, 2.3908
20.008,[kmtcs],2.3548, 2.3842
20.012,[kmtcs],2.3557, 2.3746
20.016,[kmtcs],2.3325, 2.3628
20.020,[kmtcs],2.3007, 2.3534
20.024,[kmtcs],2.3316, 2.3388
20.028,[kmtcs],2.2571, 2.3284
20.032,[kmtcs],2.2704, 2.3134
20.036,[kmtcs],2.2395, 2.2955
20.040,[kmtcs],2.2269, 2.2775
20.044,[kmtcs],2.2499, 2.2612
20.048,[kmtcs],2.1728, 2.2420
20.052,[kmtcs],2.1832, 2.2302
20.056,[kmtcs],2.1724, 2.2133
20.060,[kmtcs],2.1496, 2.1971
20.064,[kmtcs],2.1384, 2.1803
20.068,[kmtcs],2.1417, 2.1615
20.072,[kmtcs],2.0967, 2.1517
20.076,[kmtcs],2.1182, 2.1379
20.080,[kmtcs],2.0540, 2.1239
20.084,[kmtcs],2.0620, 2.1089
20.088,[kmtcs],2.0559, 2.0920
20.092,[kmtcs],2.0140, 2.0729
20.096,[kmtcs],2.0550, 2.0585
20.100,[kmtcs],2.0161, 2.0431
20.104,[kmtcs],2.0158, 2.0363
20.108,[kmtcs],2.0137, 2.0279
20.112,[kmtcs],2.0054, 2.0202
20.116,[kmtcs],2.0028, 2.0163
20.120,[kmtcs],2.0137, 2.0075
20.124,[kmtcs],1.9770, 2.0045
20.128,[kmtcs],2.0063, 2.0005
20.132,[kmtcs],1.9611, 1.9959
20.136,[kmtcs],1.9469, 1.9894
20.140,[kmtcs],1.9671, 1.9798
20.144,[kmtcs],1.9537, 1.9680
20.148,[kmtcs],1.9667, 1.9613
20.152,[kmtcs],1.9602, 1.9541
20.156,[kmtcs],1.9541, 1.9549
20.160,[kmtcs],1.9822, 1.9572
20.164,[kmtcs],1.9554, 1.9575
20.168,[kmtcs],1.9715, 1.9598
20.172,[kmtcs],1.9771, 1.9609
20.176,[kmtcs],1.9770, 1.9636
20.180,[kmtcs],1.9704, 1.9669
20.184,[kmtcs],1.9366, 1.9662
20.188,[kmtcs],1.9221, 1.9649
20.192,[kmtcs],1.9327, 1.9560
20.196,[kmtcs],1.9306, 1.9438
20.200,[kmtcs],1.9404, 1.9330
20.204,[kmtcs],1.9625, 1.9279
20.208,[kmtcs],1.9373, 1.9311
20.212,[kmtcs],1.9603, 1.9373
20.216,[kmtcs],1.9639, 1.9425
20.220,[kmtcs],1.9662, 1.9479
20.224,[kmtcs],1.9707, 1.9526
20.228,[kmtcs],1.9937, 1.9564
20.232,[kmtcs],1.9700, 1.9644
20.236,[kmtcs],1.9837, 1.9692
20.240,[kmtcs],1.9863, 1.9733
20.244,[kmtcs],1.9853, 1.9765
20.248,[kmtcs],2.0089, 1.9792
20.252,[kmtcs],1.9892, 1.9810
20.256,[kmtcs],2.0420, 1.9876
20.260,[kmtcs],2.0127, 1.9948
20.264,[kmtcs],2.0324, 2.0033
20.268,[kmtcs],2.0434, 2.0126
20.272,[kmtcs],2.0370, 2.0194
20.276,[kmtcs],2.0435, 2.0279
20.280,[kmtcs],2.0680, 2.0306
20.284,[kmtcs],2.0293, 2.0378
20.288,[kmtcs],2.0584, 2.0414
20.292,[kmtcs],2.0477, 2.0432
20.296,[kmtcs],2.0264, 2.0444
20.300,[kmtcs],2.0681, 2.0433
20.304,[kmtcs],2.0184, 2.0400
20.308,[kmtcs],2.0572, 2.0408
20.312,[kmtcs],2.0354, 2.0383
20.316,[kmtcs],2.0319, 2.0373
20.320,[kmtcs],2.0428, 2.0379
20.324,[kmtcs],2.0311, 2.0335
20.328,[kmtcs],2.0342, 2.0348
20.332,[kmtcs],2.0610, 2.0318
20.336,[kmtcs],2.0119, 2.0330
20.340,[kmtcs],2.0375, 2.0337
20.344,[kmtcs],2.0403, 2.0323
20.348,[kmtcs],2.0143, 2.0314
20.352,[kmtcs],2.0337, 2.0289
20.356,[kmtcs],2.0191, 2.0241
20.360,[kmtcs],2.0236, 2.0248
20.364,[kmtcs],2.0010, 2.0210
20.368,[kmtcs],1.9937, 2.0159
20.372,[kmtcs],2.0286, 2.0123
20.376,[kmtcs],1.9968, 2.0065
20.380,[kmtcs],2.0300, 2.0044
20.384,[kmtcs],2.0257, 2.0050
20.388,[kmtcs],2.0287, 2.0102
20.392,[kmtcs],2.0395, 2.0167
20.396,[kmtcs],2.0512, 2.0203
20.400,[kmtcs],2.0366, 2.0287
20.404,[kmtcs],2.0741, 2.0332
20.408,[kmtcs],2.0492, 2.0398
20.412,[kmtcs],2.0554, 2.0456
20.416,[kmtcs],2.0393, 2.0490
20.420,[kmtcs],2.0300, 2.0484
20.424,[kmtcs],2.0581, 2.0468
20.428,[kmtcs],2.0445, 2.0407
20.432,[kmtcs],2.0656, 2.0402
20.436,[kmtcs],2.0667, 2.0421
20.440,[kmtcs],2.0665, 2.0482
20.444,[kmtcs],2.0777, 2.0555
20.448,[kmtcs],2.0876, 2.0600
20.452,[kmtcs],2.0589, 2.0663
20.456,[kmtcs],2.0984, 2.0693
20.460,[kmtcs],2.0796, 2.0724
20.464,[kmtcs],2.0365, 2.0741
20.468,[kmtcs],2.0057, 2.0700
20.472,[kmtcs],2.0228, 2.0583
20.476,[kmtcs],2.0460, 2.0454
20.480,[kmtcs],2.0107, 2.0290
20.484,[kmtcs],2.0606, 2.0210
20.488,[kmtcs],2.0475, 2.0239
20.492,[kmtcs],2.0563, 2.0320
20.496,[kmtcs],2.0705, 2.0390
20.500,[kmtcs],2.0553, 2.0446
20.504,[kmtcs],2.0515, 2.0532
20.508,[kmtcs],2.0973, 2.0545
20.512,[kmtcs],2.0502, 2.0583
20.516,[kmtcs],2.0640, 2.0606
20.520,[kmtcs],2.0682, 2.0611
20.524,[kmtcs],2.0418, 2.0619
20.528,[kmtcs],2.0956, 2.0611
20.532,[kmtcs],2.0615, 2.0573
20.536,[kmtcs],2.1071, 2.0621
20.540,[kmtcs],2.0877, 2.0678
20.544,[kmtcs],2.1113, 2.0753
20.548,[kmtcs],2.1190, 2.0866
20.552,[kmtcs],2.1406, 2.0930
20.556,[kmtcs],2.1184, 2.1053
20.560,[kmtcs],2.1785, 2.1132
20.564,[kmtcs],2.1468, 2.1257
20.568,[kmtcs],2.1880, 2.1362
20.572,[kmtcs],2.1987, 2.1483
20.576,[kmtcs],2.1807, 2.1598
20.580,[kmtcs],2.2402, 2.1746
20.584,[kmtcs],2.2137, 2.1840
20.588,[kmtcs],2.2442, 2.1987
20.592,[kmtcs],2.2212, 2.2089
20.596,[kmtcs],2.2650, 2.2181
20.600,[kmtcs],2.2476, 2.2291
20.604,[kmtcs],2.2976, 2.2343
20.608,[kmtcs],2.2175, 2.2450
20.612,[kmtcs],2.3270, 2.2515
20.616,[kmtcs],2.3030, 2.2624
20.620,[kmtcs],2.2456, 2.2689
20.624,[kmtcs],2.2693, 2.2760
20.628,[kmtcs],2.2764, 2.2738
20.632,[kmtcs],2.3211, 2.2780
20.636,[kmtcs],2.2315, 2.2704
20.640,[kmtcs],2.2963, 2.2695
20.644,[kmtcs],2.3060, 2.2758
20.648,[kmtcs],2.2865, 2.2781
20.652,[kmtcs],2.3012, 2.2810
20.656,[kmtcs],2.3153, 2.2822
20.660,[kmtcs],2.2725, 2.2936
20.664,[kmtcs],2.3626, 2.2949
20.668,[kmtcs],2.3043, 2.2983
20.672,[kmtcs],2.2647, 2.3040
20.676,[kmtcs],2.3260, 2.3050
20.680,[kmtcs],2.2982, 2.3023
20.684,[kmtcs],2.3084, 2.3026
20.688,[kmtcs],2.2421, 2.2932
20.692,[kmtcs],2.3106, 2.2908
20.696,[kmtcs],2.2950, 2.2905
20.700,[kmtcs],2.2176, 2.2814
20.704,[kmtcs],2.2527, 2.2744
20.708,[kmtcs],2.2408, 2.2636
20.712,[kmtcs],2.1996, 2.2560
20.716,[kmtcs],2.2132, 2.2375
20.720,[kmtcs],2.1687, 2.2220
20.724,[kmtcs],2.1723, 2.2124
20.728,[kmtcs],2.2035, 2.1962
20.732,[kmtcs],2.1094, 2.1829
20.736,[kmtcs],2.1753, 2.1733
20.740,[kmtcs],2.1346, 2.1619
20.744,[kmtcs],2.1111, 2.1540
20.748,[kmtcs],2.1286, 2.1433
20.752,[kmtcs],2.0696, 2.1287
20.756,[kmtcs],2.0663, 2.1209
20.760,[kmtcs],2.0853, 2.1013
20.764,[kmtcs],2.0107, 2.0858
20.768,[kmtcs],1.9984, 2.0693
20.772,[kmtcs],2.0242, 2.0479
20.776,[kmtcs],1.9802, 2.0317
20.780,[kmtcs],1.9716, 2.0141
20.784,[kmtcs],1.9118, 1.9942
20.788,[kmtcs],1.9924, 1.9809
20.792,[kmtcs],1.9208, 1.9671
20.796,[kmtcs],1.8771, 1.9498
20.800,[kmtcs],1.9327, 1.9372
20.804,[kmtcs],1.8769, 1.9238
20.808,[kmtcs],1.8755, 1.9139
20.812,[kmtcs],1.8949, 1.8950
20.816,[kmtcs],1.8450, 1.8872
20.820,[kmtcs],1.8565, 1.8816
20.824,[kmtcs],1.8631, 1.8683
20.828,[kmtcs],1.7881, 1.8609
20.832,[kmtcs],1.8016, 1.8488
20.836,[kmtcs],1.7702, 1.8306
20.840,[kmtcs],1.8240, 1.8153
20.844,[kmtcs],1.7898, 1.8005
20.848,[kmtcs],1.7647, 1.7897
20.852,[kmtcs],1.8143, 1.7901
20.856,[kmtcs],1.7772, 1.7882
20.860,[kmtcs],1.7864, 1.7887
20.864,[kmtcs],1.8048, 1.7838
20.868,[kmtcs],1.7847, 1.7852
20.872,[kmtcs],1.7926, 1.7887
20.876,[kmtcs],1.8227, 1.7871
20.880,[kmtcs],1.7975, 1.7920
20.884,[kmtcs],1.8395, 1.7967
20.888,[kmtcs],1.8060, 1.8016
20.892,[kmtcs],1.8565, 1.8098
20.896,[kmtcs],1.8548, 1.8181
20.900,[kmtcs],1.8577, 1.8254
20.904,[kmtcs],1.8811, 1.8380
20.908,[kmtcs],1.8534, 1.8465
20.912,[kmtcs],1.9039, 1.8583
20.916,[kmtcs],1.9005, 1.8645
20.920,[kmtcs],1.9080, 1.8734
20.924,[kmtcs],1.9454, 1.8847
20.928,[kmtcs],1.9552, 1.8971
20.932,[kmtcs],1.9461, 1.9150
20.936,[kmtcs],1.9873, 1.9279
20.940,[kmtcs],1.9776, 1.9430
20.944,[kmtcs],2.0146, 1.9574
20.948,[kmtcs],2.0175, 1.9696
20.952,[kmtcs],2.0498, 1.9840
20.956,[kmtcs],2.0663, 2.0025
20.960,[kmtcs],2.0480, 2.0183
20.964,[kmtcs],2.1169, 2.0366
20.968,[kmtcs],2.1088, 2.0526
20.972,[kmtcs],2.1219, 2.0705
20.976,[kmtcs],2.1541, 2.0873
20.980,[kmtcs],2.1674, 2.1051
20.984,[kmtcs],2.1561, 2.1256
20.988,[kmtcs],2.1995, 2.1383
20.992,[kmtcs],2.1738, 2.1533
20.996,[kmtcs],2.2226, 2.1662
21.000,[kmtcs],2.2128, 2.1767
21.004,[kmtcs],2.2311, 2.1878
21.008,[kmtcs],2.2569, 2.2021
21.012,[kmtcs],2.2402, 2.2131
21.016,[kmtcs],2.2852, 2.2281
21.020,[kmtcs],2.2867, 2.2390
21.024,[kmtcs],2.2977, 2.2534
21.028,[kmtcs],2.3291, 2.2676
21.032,[kmtcs],2.3365, 2.2818
21.036,[kmtcs],2.3321, 2.2994
21.040,[kmtcs],2.3949, 2.3130
21.044,[kmtcs],2.3618, 2.3293
21.048,[kmtcs],2.3970, 2.3451
21.052,[kmtcs],2.4214, 2.3593
21.056,[kmtcs],2.4054, 2.3743
21.060,[kmtcs],2.4524, 2.3903
21.064,[kmtcs],2.4119, 2.4003
21.068,[kmtcs],2.4582, 2.4142
21.072,[kmtcs],2.4526, 2.4232
21.076,[kmtcs],2.4722, 2.4306
21.080,[kmtcs],2.4781, 2.4418
21.084,[kmtcs],2.5084, 2.4500
21.088,[kmtcs],2.4654, 2.4648
21.092,[kmtcs],2.5083, 2.4727
21.096,[kmtcs],2.4956, 2.4808
21.100,[kmtcs],2.5164, 2.4857
21.104,[kmtcs],2.5265, 2.4915
21.108,[kmtcs],2.5071, 2.4961
21.112,[kmtcs],2.5593, 2.5069
21.116,[kmtcs],2.5225, 2.5131
21.120,[kmtcs],2.5466, 2.5211
21.124,[kmtcs],2.5595, 2.5271
21.128,[kmtcs],2.5628, 2.5332
21.132,[kmtcs],2.5587, 2.5422
21.136,[kmtcs],2.5949, 2.5463
21.140,[kmtcs],2.5682, 2.5566
21.144,[kmtcs],2.5941, 2.5636
21.148,[kmtcs],2.5955, 2.5699
21.152,[kmtcs],2.5964, 2.5764
21.156,[kmtcs],2.6124, 2.5835
21.160,[kmtcs],2.5969, 2.5872
21.164,[kmtcs],2.6296, 2.5944
21.168,[kmtcs],2.6049, 2.5987
21.172,[kmtcs],2.6063, 2.6027
21.176,[kmtcs],2.6335, 2.6059
21.180,[kmtcs],2.6278, 2.6078
21.184,[kmtcs],2.6293, 2.6126
21.188,[kmtcs],2.6362, 2.6151
21.192,[kmtcs],2.6510, 2.6218
21.196,[kmtcs],2.6441, 2.6281
21.200,[kmtcs],2.6424, 2.6315
21.204,[kmtcs],2.6535, 2.6360
21.208,[kmtcs],2.6593, 2.6399
21.212,[kmtcs],2.6499, 2.6428
21.216,[kmtcs],2.6654, 2.6447
21.220,[kmtcs],2.6492, 2.6480
21.224,[kmtcs],2.6446, 2.6500
21.228,[kmtcs],2.6577, 2.6493
21.232,[kmtcs],2.6702, 2.6481
21.236,[kmtcs],2.6751, 2.6497
21.240,[kmtcs],2.6780, 2.6524
21.244,[kmtcs],2.7021, 2.6599
21.248,[kmtcs],2.6950, 2.6693
21.252,[kmtcs],2.7106, 2.6778
21.256,[kmtcs],2.7246, 2.6861
21.260,[kmtcs],2.7168, 2.6950
21.264,[kmtcs],2.7478, 2.7041
21.268,[kmtcs],2.7381, 2.7118
21.272,[kmtcs],2.7505, 2.7212
21.276,[kmtcs],2.7633, 2.7294
21.280,[kmtcs],2.7576, 2.7367
21.284,[kmtcs],2.7942, 2.7456
21.288,[kmtcs],2.7960, 2.7531
